Class,Accuracy,Precision,Recall,F1
Cube,0.5072463768115942,0.6285714285714286,0.5116279069767442,0.5641025641025641
Stick,0.5072463768115942,0.45,0.28125,0.34615384615384615
Sphere,0.463768115942029,0.2608695652173913,0.8,0.39344262295081966
Flat,0.8405797101449275,0.0,0.0,0.0
Amorphous,0.6956521739130435,0.21739130434782608,0.625,0.3225806451612903
Macro-Average,0.11594202898550725,0.31136645962732923,0.4435755813953488,0.32525593567370403
Micro-Average,0.6028985507246377,0.36923076923076925,0.46601941747572817,0.41201716738197425
