,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.75,0.7333333333333334,0.75,0.7333333333333334
1,10,0.6875,0.6825396825396826,0.75,0.746031746031746
2,20,0.8125,0.7257142857142858,0.875,0.8171428571428572
3,30,0.75,0.7408906882591093,0.8125,0.8056680161943319
4,40,0.75,0.746031746031746,0.75,0.746031746031746
