,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.4375,0.3043478260869565,0.375,0.2727272727272727
1,10,0.75,0.42857142857142855,0.5,0.3333333333333333
2,20,0.875,0.4666666666666667,0.90625,0.4754098360655738
3,30,0.0,0.0,0.0,0.0
4,40,0.03125,0.030303030303030304,0.34375,0.2558139534883721
