,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.875,0.4666666666666667,0.9375,0.4838709677419355
1,10,0.46875,0.3191489361702127,0.40625,0.2888888888888889
2,20,0.84375,0.4576271186440678,0.875,0.4666666666666667
3,30,0.875,0.632183908045977,0.875,0.632183908045977
4,40,0.0,0.0,0.0,0.0
