,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.8125,0.4482758620689655,0.65625,0.39622641509433965
1,10,0.59375,0.3725490196078432,0.8125,0.4482758620689655
2,20,0.28125,0.21951219512195122,0.4375,0.3043478260869565
3,30,0.9375,0.7333333333333334,0.9375,0.7333333333333334
4,40,0.625,0.3846153846153846,0.71875,0.41818181818181815
