,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.9375,0.7333333333333334,0.875,0.4666666666666667
1,10,0.9375,0.7333333333333334,0.875,0.4666666666666667
2,20,0.8125,0.4482758620689655,0.90625,0.4754098360655738
3,30,0.25,0.19999999999999998,0.09375,0.0857142857142857
4,40,0.875,0.632183908045977,0.71875,0.41818181818181815
