,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.6875,0.5428571428571429,0.5625,0.36
1,10,0.59375,0.37254901960784315,0.625,0.38461538461538464
2,20,0.625,0.5,0.625,0.5
3,30,0.625,0.4514285714285714,0.625,0.4514285714285714
4,40,0.65625,0.3962264150943396,0.53125,0.34693877551020413
