,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.625,0.38461538461538464,0.78125,0.43859649122807015
1,10,0.8125,0.5714285714285714,0.875,0.7142857142857143
2,20,0.75,0.42857142857142855,0.8125,0.5714285714285714
3,30,0.8125,0.5714285714285714,0.625,0.3846153846153846
4,40,0.78125,0.43859649122807015,0.6875,0.4074074074074074
