,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.875,0.632183908045977,0.875,0.632183908045977
1,10,0.65625,0.39622641509433965,0.6875,0.4074074074074074
2,20,0.8125,0.6923076923076923,0.8125,0.6923076923076923
3,30,0.75,0.42857142857142855,0.71875,0.41818181818181815
4,40,0.875,0.632183908045977,0.875,0.632183908045977
