,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.875,0.632183908045977,0.875,0.632183908045977
1,10,0.75,0.5259259259259259,0.75,0.5259259259259259
2,20,0.875,0.7142857142857143,0.875,0.7142857142857143
3,30,0.625,0.3846153846153846,0.75,0.4285714285714286
4,40,0.6875,0.48717948717948717,0.6875,0.48717948717948717
