,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.875,0.8454106280193237,0.8125,0.7681159420289855
1,10,0.6875,0.6135265700483092,0.75,0.6908212560386473
2,20,0.8125,0.7257142857142858,0.875,0.8171428571428572
3,30,0.875,0.762962962962963,0.9375,0.8814814814814815
4,40,0.8125,0.6923076923076923,0.8125,0.6923076923076923
