,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.8125,0.7922077922077921,0.6875,0.6536796536796536
1,10,0.6875,0.6825396825396826,0.75,0.746031746031746
2,20,0.8125,0.8056680161943319,0.8125,0.8056680161943319
3,30,0.75,0.722943722943723,0.8125,0.7922077922077921
4,40,0.875,0.873015873015873,0.8125,0.8095238095238095
