,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.625,0.3846153846153846,0.625,0.3846153846153846
1,10,0.5,0.3333333333333333,0.8125,0.5714285714285714
2,20,0.9375,0.7333333333333334,0.9375,0.7333333333333334
3,30,0.0,0.0,0.0,0.0
4,40,0.875,0.4666666666666667,0.5625,0.36000000000000004
