,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,1.0,1.0,0.6875,0.40740740740740744
1,10,0.0,0.0,0.0,0.0
2,20,0.0,0.0,0.0,0.0
3,30,0.0,0.0,0.0,0.0
4,40,0.09375,0.0857142857142857,0.15625,0.13513513513513511
