,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.0,0.0,0.0,0.0
1,10,0.71875,0.41818181818181815,0.875,0.4666666666666667
2,20,0.34375,0.2558139534883721,0.28125,0.2195121951219512
3,30,0.0,0.0,0.0,0.0
4,40,0.0,0.0,0.0,0.0
