,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.6875,0.6536796536796536,0.75,0.722943722943723
1,10,0.78125,0.7757757757757758,0.8125,0.8095238095238095
2,20,0.75,0.7408906882591093,0.8125,0.8056680161943319
3,30,0.75,0.722943722943723,0.8125,0.7922077922077921
4,40,0.8125,0.8095238095238095,0.8125,0.8095238095238095
