,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.875,0.762962962962963,0.9375,0.8814814814814815
1,10,0.6875,0.4074074074074074,0.75,0.5259259259259259
2,20,0.78125,0.43859649122807015,0.75,0.5259259259259259
3,30,0.875,0.4666666666666667,0.78125,0.43859649122807015
4,40,0.8125,0.6444444444444445,0.8125,0.6444444444444445
