,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.78125,0.43859649122807015,0.8125,0.4482758620689655
1,10,0.0,0.0,0.0,0.0
2,20,0.0,0.0,0.0,0.0
3,30,0.9375,0.4838709677419355,0.9375,0.4838709677419355
4,40,1.0,1.0,1.0,1.0
