,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.875,0.632183908045977,0.875,0.632183908045977
1,10,0.8125,0.6444444444444445,0.8125,0.6444444444444445
2,20,0.875,0.7142857142857143,0.875,0.7142857142857143
3,30,0.75,0.5259259259259259,0.8125,0.6444444444444445
4,40,0.78125,0.43859649122807015,0.75,0.5897435897435898
