,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.875,0.632183908045977,0.875,0.632183908045977
1,10,0.8125,0.4482758620689655,0.78125,0.43859649122807015
2,20,0.8125,0.6923076923076923,0.8125,0.6923076923076923
3,30,0.875,0.4666666666666667,0.59375,0.37254901960784315
4,40,0.875,0.632183908045977,0.78125,0.43859649122807015
