,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.59375,0.37254901960784315,0.59375,0.37254901960784315
1,10,0.8125,0.4482758620689655,0.5625,0.36
2,20,0.78125,0.43859649122807015,0.46875,0.3191489361702127
3,30,0.0,0.0,0.0,0.0
4,40,0.65625,0.39622641509433965,0.625,0.3846153846153846
