,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.6875,0.4074074074074074,0.78125,0.43859649122807015
1,10,0.8125,0.5714285714285714,0.8125,0.5714285714285714
2,20,0.78125,0.43859649122807015,0.75,0.42857142857142855
3,30,0.75,0.42857142857142855,0.53125,0.34693877551020413
4,40,0.875,0.632183908045977,0.8125,0.4482758620689655
