,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.75,0.7333333333333334,0.75,0.7333333333333334
1,10,0.6875,0.6825396825396826,0.75,0.746031746031746
2,20,0.875,0.8171428571428572,0.875,0.8171428571428572
3,30,0.75,0.7408906882591093,0.75,0.7408906882591093
4,40,0.75,0.746031746031746,0.8125,0.8095238095238095
