,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.84375,0.4576271186440678,0.78125,0.43859649122807015
1,10,1.0,1.0,0.84375,0.4576271186440678
2,20,0.0,0.0,0.0,0.0
3,30,1.0,1.0,0.9375,0.4838709677419355
4,40,0.0,0.0,0.0,0.0
