,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.6875,0.5428571428571429,0.6875,0.5428571428571429
1,10,0.6875,0.48717948717948717,0.625,0.38461538461538464
2,20,0.6875,0.5833333333333333,0.6875,0.5833333333333333
3,30,0.5625,0.36,0.53125,0.34693877551020413
4,40,0.75,0.4285714285714286,0.75,0.5259259259259259
