,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.875,0.8454106280193237,0.8125,0.7681159420289855
1,10,0.75,0.6908212560386473,0.75,0.6908212560386473
2,20,0.8125,0.7257142857142858,0.8125,0.7257142857142858
3,30,0.84375,0.725557461406518,0.875,0.762962962962963
4,40,0.8125,0.6923076923076923,0.75,0.5897435897435898
