,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.0,0.0,0.0,0.0
1,10,0.9047619047619048,0.641025641025641,0.9047619047619048,0.641025641025641
2,20,0.8809523809523809,0.4683544303797469,1.0,1.0
3,30,0.0,0.0,0.0,0.0
4,40,0.0,0.0,0.0,0.0
