,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.8571428571428571,0.6594594594594595,0.8571428571428571,0.6594594594594595
1,10,0.7619047619047619,0.513888888888889,0.5714285714285714,0.3636363636363636
2,20,0.8333333333333334,0.7418788410886743,0.7619047619047619,0.6139705882352942
3,30,0.9047619047619048,0.641025641025641,0.8095238095238095,0.4473684210526316
4,40,0.8333333333333334,0.45454545454545453,0.8571428571428571,0.6594594594594595
