,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.855072463768116,0.5436507936507936,0.855072463768116,0.5436507936507936
1,10,0.855072463768116,0.7076271186440678,0.782608695652174,0.5787545787545787
2,20,0.7971014492753623,0.6469298245614035,0.7971014492753623,0.6469298245614035
3,30,0.8260869565217391,0.6166666666666667,0.855072463768116,0.46093749999999994
4,40,0.8840579710144928,0.6349206349206349,0.8840579710144928,0.6349206349206349
