,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.8405797101449275,0.4566929133858268,0.7536231884057971,0.4297520661157025
1,10,0.855072463768116,0.5436507936507936,0.8260869565217391,0.4523809523809524
2,20,0.463768115942029,0.31683168316831684,0.5217391304347826,0.3428571428571428
3,30,0.8840579710144928,0.4692307692307692,0.8405797101449275,0.4566929133858268
4,40,0.8840579710144928,0.6349206349206349,0.855072463768116,0.5436507936507936
