,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.7971014492753623,0.7268099547511313,0.6956521739130435,0.5818181818181818
1,10,0.8260869565217391,0.6973684210526316,0.8260869565217391,0.6973684210526316
2,20,0.8840579710144928,0.7444444444444445,0.8260869565217391,0.6166666666666667
3,30,0.8260869565217391,0.6166666666666667,0.855072463768116,0.6805555555555556
4,40,0.8840579710144928,0.7444444444444445,0.855072463768116,0.46093749999999994
