,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.7971014492753623,0.5906779661016949,0.7971014492753623,0.5906779661016949
1,10,0.7971014492753623,0.6469298245614035,0.7101449275362319,0.5740740740740742
2,20,0.6666666666666666,0.4,0.7681159420289855,0.43442622950819676
3,30,0.8260869565217391,0.6166666666666667,0.8115942028985508,0.6032728881026095
4,40,0.7681159420289855,0.6415584415584416,0.7971014492753623,0.6863636363636363
