,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.6811594202898551,0.655,0.6811594202898551,0.655
1,10,0.7681159420289855,0.7531305903398927,0.7971014492753623,0.783989266547406
2,20,0.7101449275362319,0.6663442940038684,0.7391304347826086,0.6997098646034816
3,30,0.7101449275362319,0.6663442940038684,0.8260869565217391,0.7998065764023211
4,40,0.6811594202898551,0.6413043478260869,0.7101449275362319,0.6739130434782609
