,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.7101449275362319,0.4152542372881356,0.7391304347826086,0.425
1,10,0.855072463768116,0.4609375,0.8840579710144928,0.56875
2,20,0.855072463768116,0.6025345622119815,0.8840579710144928,0.6820276497695852
3,30,0.855072463768116,0.4609375,0.8840579710144928,0.56875
4,40,0.855072463768116,0.46093749999999994,0.9130434782608695,0.601923076923077
