,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.6376811594202898,0.3893805309734513,0.7391304347826086,0.42500000000000004
1,10,0.855072463768116,0.5436507936507936,0.8115942028985508,0.44799999999999995
2,20,0.7391304347826086,0.42500000000000004,0.6956521739130435,0.4102564102564103
3,30,0.7391304347826086,0.425,0.6811594202898551,0.4051724137931035
4,40,0.5072463768115942,0.3365384615384615,0.4492753623188406,0.31
