,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.9420289855072463,0.784375,0.9420289855072463,0.784375
1,10,0.9130434782608695,0.4772727272727273,0.9420289855072463,0.6515151515151515
2,20,0.7971014492753623,0.4435483870967742,0.8405797101449275,0.4566929133858268
3,30,0.9130434782608695,0.601923076923077,0.9130434782608695,0.601923076923077
4,40,0.855072463768116,0.5436507936507936,0.855072463768116,0.5436507936507936
