,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.7391304347826086,0.7177272727272728,0.7681159420289855,0.7490909090909091
1,10,0.7391304347826086,0.7261904761904762,0.7971014492753623,0.787037037037037
2,20,0.7681159420289855,0.7620689655172415,0.7681159420289855,0.7620689655172415
3,30,0.7681159420289855,0.7668918918918919,0.7681159420289855,0.7668918918918919
4,40,0.7391304347826086,0.7295296167247387,0.7391304347826086,0.7295296167247387
