,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.5507246376811594,0.35514018691588783,0.4057971014492754,0.28865979381443296
1,10,0.9420289855072463,0.6515151515151515,0.9420289855072463,0.6515151515151515
2,20,0.7536231884057971,0.4297520661157025,0.7971014492753623,0.4435483870967742
3,30,0.8695652173913043,0.4651162790697675,0.9565217391304348,0.4888888888888889
4,40,0.9710144927536232,0.7425373134328358,0.9710144927536232,0.7425373134328358
