,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.21428571428571427,0.17647058823529413,0.30952380952380953,0.2363636363636364
1,10,0.0,0.0,0.0,0.0
2,20,0.0,0.0,0.0,0.0
3,30,0.0,0.0,0.0,0.0
4,40,0.09523809523809523,0.08695652173913045,0.2619047619047619,0.20754716981132074
