,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.8571428571428571,0.6594594594594595,0.8095238095238095,0.5459459459459459
1,10,0.8571428571428571,0.5855263157894737,0.8571428571428571,0.5855263157894737
2,20,0.7619047619047619,0.513888888888889,0.7619047619047619,0.513888888888889
3,30,0.9047619047619048,0.641025641025641,0.9047619047619048,0.641025641025641
4,40,0.8571428571428571,0.5855263157894737,0.8571428571428571,0.5855263157894737
