,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.6666666666666666,0.625,0.7142857142857143,0.6785714285714286
1,10,0.6666666666666666,0.6541176470588235,0.8095238095238095,0.8023529411764705
2,20,0.7619047619047619,0.7569444444444444,0.8095238095238095,0.8055555555555556
3,30,0.7619047619047619,0.7475961538461539,0.8095238095238095,0.7980769230769231
4,40,0.7619047619047619,0.7569444444444444,0.7619047619047619,0.7569444444444444
