,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.9047619047619048,0.641025641025641,0.9047619047619048,0.641025641025641
1,10,0.9047619047619048,0.641025641025641,0.8571428571428571,0.46153846153846156
2,20,0.8333333333333334,0.45454545454545453,0.8571428571428571,0.4615384615384615
3,30,0.9047619047619048,0.641025641025641,0.9047619047619048,0.641025641025641
4,40,0.8571428571428571,0.5855263157894737,0.8095238095238095,0.4473684210526316
