,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.5952380952380952,0.3731343283582089,0.6190476190476191,0.3823529411764706
1,10,0.9523809523809523,0.7375,0.9523809523809523,0.7375
2,20,1.0,1.0,1.0,1.0
3,30,0.9523809523809523,0.4878048780487805,0.9523809523809523,0.4878048780487805
4,40,1.0,1.0,1.0,1.0
