,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.30952380952380953,0.23636363636363636,0.5952380952380952,0.373134328358209
1,10,0.7857142857142857,0.44,0.8571428571428571,0.5855263157894737
2,20,0.7380952380952381,0.42465753424657543,0.9047619047619048,0.47500000000000003
3,30,0.23809523809523808,0.19230769230769232,0.2619047619047619,0.20754716981132074
4,40,0.9047619047619048,0.47500000000000003,0.7380952380952381,0.42465753424657543
