,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.7142857142857143,0.5757575757575758,0.7380952380952381,0.42465753424657543
1,10,0.6190476190476191,0.43434343434343436,0.6190476190476191,0.43434343434343436
2,20,0.5238095238095238,0.3841642228739003,0.6190476190476191,0.5073313782991202
3,30,0.6190476190476191,0.47500000000000003,0.6190476190476191,0.47500000000000003
4,40,0.6428571428571429,0.391304347826087,0.6190476190476191,0.3823529411764706
