,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.6190476190476191,0.3823529411764706,0.8809523809523809,0.46835443037974683
1,10,0.47619047619047616,0.3225806451612903,0.2619047619047619,0.20754716981132074
2,20,0.9047619047619048,0.641025641025641,0.9047619047619048,0.641025641025641
3,30,0.9047619047619048,0.641025641025641,0.9047619047619048,0.641025641025641
4,40,0.5238095238095238,0.34375000000000006,0.8809523809523809,0.4683544303797469
