,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.9047619047619048,0.641025641025641,0.9047619047619048,0.641025641025641
1,10,0.5714285714285714,0.3636363636363637,0.8571428571428571,0.46153846153846156
2,20,0.30952380952380953,0.2363636363636364,0.5238095238095238,0.34374999999999994
3,30,0.9047619047619048,0.47500000000000003,0.8809523809523809,0.46835443037974683
4,40,0.6428571428571429,0.3913043478260869,0.7142857142857143,0.41666666666666663
