Class,Accuracy,Precision,Recall,F1
Cube,0.625,0.6666666666666666,0.8,0.7272727272727273
Stick,0.75,0.5714285714285714,0.8,0.6666666666666666
Sphere,0.65625,0.3333333333333333,0.8333333333333334,0.47619047619047616
Flat,0.9375,1.0,0.3333333333333333,0.5
Amorphous,0.78125,0.42857142857142855,0.5,0.46153846153846156
Macro-Average,0.21875,0.5999999999999999,0.6533333333333334,0.5663336663336664
Micro-Average,0.75,0.5409836065573771,0.7333333333333333,0.6226415094339622
