Class,Accuracy,Precision,Recall,F1
Cube,0.90625,0.88,1.0,0.9361702127659575
Stick,0.46875,0.2727272727272727,0.8571428571428571,0.41379310344827586
Sphere,0.875,0.5714285714285714,0.8,0.6666666666666666
Flat,0.9375,1.0,0.3333333333333333,0.5
Amorphous,0.8125,0.6666666666666666,0.5,0.5714285714285714
Macro-Average,0.28125,0.6781645021645022,0.6980952380952382,0.6176117108618943
Micro-Average,0.8,0.6065573770491803,0.8222222222222222,0.6981132075471698
