Class,Accuracy,Precision,Recall,F1
Cube,0.84375,0.7727272727272727,1.0,0.8717948717948718
Stick,0.6875,0.6666666666666666,0.6666666666666666,0.6666666666666666
Sphere,0.75,0.4166666666666667,0.8333333333333334,0.5555555555555556
Flat,0.90625,0.5,0.3333333333333333,0.4
Amorphous,0.9375,1.0,0.6,0.75
Macro-Average,0.375,0.6712121212121213,0.6866666666666668,0.6488034188034187
Micro-Average,0.825,0.6666666666666666,0.782608695652174,0.72
