,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.7391304347826086,0.6731578947368421,0.7101449275362319,0.636842105263158
1,10,0.6956521739130435,0.653763440860215,0.6811594202898551,0.6329787234042552
2,20,0.6811594202898551,0.5866013071895425,0.6811594202898551,0.5866013071895425
3,30,0.7101449275362319,0.6663442940038684,0.6521739130434783,0.5996131528046421
4,40,0.7391304347826086,0.7065217391304348,0.6811594202898551,0.6413043478260869
