,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.782608695652174,0.4390243902439024,0.7391304347826086,0.42500000000000004
1,10,0.855072463768116,0.46093749999999994,0.8840579710144928,0.6349206349206349
2,20,0.8405797101449275,0.4566929133858268,0.855072463768116,0.46093749999999994
3,30,0.4492753623188406,0.31,0.6521739130434783,0.39473684210526316
4,40,0.6521739130434783,0.3947368421052631,0.5507246376811594,0.35514018691588783
