,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.7971014492753623,0.4435483870967742,0.8115942028985508,0.44800000000000006
1,10,0.9130434782608695,0.601923076923077,0.9130434782608695,0.601923076923077
2,20,0.0,0.0,0.0,0.0
3,30,0.927536231884058,0.48120300751879697,0.855072463768116,0.46093749999999994
4,40,0.8985507246376812,0.4732824427480916,0.8260869565217391,0.45238095238095233
