,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.7101449275362319,0.4152542372881356,0.5362318840579711,0.3490566037735849
1,10,0.8840579710144928,0.4692307692307693,0.9710144927536232,0.7425373134328358
2,20,0.0,0.0,0.0,0.0
3,30,0.0,0.0,0.0,0.0
4,40,0.5217391304347826,0.34285714285714286,0.014492753623188406,0.014285714285714287
