,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.7681159420289855,0.5964912280701754,0.7391304347826086,0.5460526315789473
1,10,0.7681159420289855,0.567398119122257,0.7681159420289855,0.567398119122257
2,20,0.8840579710144928,0.7444444444444445,0.855072463768116,0.6805555555555556
3,30,0.8115942028985508,0.7007007007007007,0.7971014492753623,0.6863636363636363
4,40,0.7971014492753623,0.6863636363636363,0.7681159420289855,0.6415584415584416
