,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.8840579710144928,0.6349206349206349,0.855072463768116,0.5436507936507936
1,10,0.855072463768116,0.4609375,0.8840579710144928,0.56875
2,20,0.8260869565217391,0.6491525423728814,0.7971014492753623,0.5906779661016949
3,30,0.8840579710144928,0.7172131147540983,0.855072463768116,0.646516393442623
4,40,0.8840579710144928,0.7172131147540983,0.7971014492753623,0.5051229508196722
