,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.7681159420289855,0.6877828054298643,0.6521739130434783,0.5316742081447964
1,10,0.855072463768116,0.7478070175438596,0.8260869565217391,0.6973684210526316
2,20,0.855072463768116,0.6805555555555556,0.8840579710144928,0.7444444444444445
3,30,0.855072463768116,0.6805555555555556,0.7971014492753623,0.5527777777777778
4,40,0.855072463768116,0.6805555555555556,0.855072463768116,0.6805555555555556
