,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.6811594202898551,0.655,0.7681159420289855,0.7490909090909091
1,10,0.7536231884057971,0.739622641509434,0.7681159420289855,0.7566137566137566
2,20,0.7391304347826086,0.7323275862068965,0.7681159420289855,0.7620689655172415
3,30,0.7971014492753623,0.7960304054054055,0.7101449275362319,0.7086148648648649
4,40,0.7246376811594203,0.7160493827160495,0.7681159420289855,0.759581881533101
