,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.9130434782608695,0.601923076923077,0.782608695652174,0.43902439024390244
1,10,0.8840579710144928,0.6349206349206349,0.855072463768116,0.5436507936507936
2,20,0.4927536231884058,0.3300970873786408,0.6521739130434783,0.39473684210526316
3,30,0.9420289855072463,0.6515151515151515,0.855072463768116,0.4609375
4,40,0.9130434782608695,0.7261904761904762,0.8840579710144928,0.6349206349206349
