,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.8840579710144928,0.56875,0.9130434782608695,0.6765625000000001
1,10,0.9130434782608695,0.4772727272727273,0.9420289855072463,0.6515151515151515
2,20,0.8260869565217391,0.45238095238095244,0.855072463768116,0.46093749999999994
3,30,0.9130434782608695,0.601923076923077,0.855072463768116,0.46093749999999994
4,40,0.8405797101449275,0.4566929133858268,0.8840579710144928,0.6349206349206349
