,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.6666666666666666,0.4,0.4927536231884058,0.3300970873786408
1,10,0.9565217391304348,0.4888888888888889,0.9710144927536232,0.49264705882352944
2,20,0.5362318840579711,0.34905660377358494,0.42028985507246375,0.29591836734693877
3,30,0.43478260869565216,0.30303030303030304,0.6521739130434783,0.39473684210526316
4,40,0.42028985507246375,0.2959183673469387,0.7536231884057971,0.4297520661157025
