,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.8840579710144928,0.4692307692307692,0.8840579710144928,0.56875
1,10,0.463768115942029,0.31683168316831684,0.6956521739130435,0.41025641025641024
2,20,0.3333333333333333,0.25,0.13043478260869565,0.11538461538461538
3,30,0.8115942028985508,0.448,0.7971014492753623,0.4435483870967742
4,40,0.8115942028985508,0.448,0.6521739130434783,0.39473684210526316
