,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.8260869565217391,0.4523809523809524,0.8115942028985508,0.448
1,10,0.927536231884058,0.623773173391494,0.9420289855072463,0.6515151515151515
2,20,0.855072463768116,0.46093749999999994,0.855072463768116,0.46093749999999994
3,30,0.9710144927536232,0.7425373134328358,0.9710144927536232,0.7425373134328358
4,40,0.9710144927536232,0.7425373134328358,0.9710144927536232,0.7425373134328358
