,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.5652173913043478,0.3611111111111111,0.5797101449275363,0.3669724770642202
1,10,0.782608695652174,0.4390243902439024,0.855072463768116,0.5436507936507936
2,20,0.9130434782608695,0.601923076923077,0.9130434782608695,0.601923076923077
3,30,0.5217391304347826,0.3428571428571428,0.2608695652173913,0.20689655172413793
4,40,0.9130434782608695,0.601923076923077,0.9130434782608695,0.601923076923077
